Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,is_osmancik
-0.3879184685093087,-0.5922610447849481,-0.2647158877075817,-0.4719151511342138,0.19600140948217676,-0.47079380451507413,-0.23824062681399283,1
-1.088908288205678,-1.1473591584341867,-1.0267755266868395,-0.9464792768667767,-0.2948601703724288,-1.1182178046682438,-0.5099355088884144,0
-0.48045837870024855,-0.6164949955313885,-0.5945675387937709,-0.04953124169677891,-0.5175016575295228,-0.5181250630119116,-0.8042587757058474,1
0.33794145205087556,0.5637680853752395,0.5184552467331378,0.050142273094403916,0.5866666598462512,0.36201095808404227,-1.324487168989805,0
-0.32082703362087733,-0.2222891117346672,0.01210696285134837,-0.645201474391536,0.5969910013066669,-0.3541560603621532,1.0081879137926717,1
-1.0125628622981526,-1.2750257825746516,-1.1782607443476183,-0.5843503933457986,-0.8158663306109082,-1.0432766453815845,-0.46051203747711816,1
1.2205408454969642,1.0807655893555992,1.0247024603106132,1.0866714513413345,0.35532934785371495,1.1858002428742374,1.104905226105142,0
-1.3919764940810058,-1.1397397204715027,-0.7333902156563069,-2.0032021613994204,0.8610461769214935,-1.4100938987320748,-0.8754999684533682,1
0.5797019674247058,0.8695570261346022,0.9275024516152061,0.015345216141318984,0.9557696691827965,0.6657198667720827,-1.3270664824363274,0
-0.20110352481134894,-0.644649810561589,-0.6642494145482244,0.5298731009117165,-1.1123102619586576,-0.26062047809459343,1.1043992363859678,1
1.5022091971406373,1.4655018933863082,1.3345909837033194,1.1672818935673674,0.5740839573519001,1.4703512612183196,-1.0768561089562352,0
1.3836424372084957,1.113908263572772,0.6755943023654158,1.925689877466956,-0.5878002375532055,1.4709147285813773,0.3464050399407558,0
0.07131083581323018,0.09207255169657816,0.18841452447422158,-0.1503968667465227,0.4173122793969144,0.020549736071143403,1.2152318106815008,1
0.023884131840373513,0.5003417361046297,0.7353233670321186,-0.7307514228010235,1.2613662044193397,0.2183267805043571,1.0693702468942297,0
1.1158550720934635,1.3988531853094421,1.228054169999038,0.6597716892540368,0.8006179964418629,1.2173544152054623,-0.3534497036500666,0
0.6519987722613776,1.0123522358618817,1.1967005932685129,-0.22226160321916685,1.3010095194032385,0.74347836287403,1.7266655472916397,0
-0.08138001600182054,-0.048032941712186646,0.0023963719756574155,-0.050861005942595225,0.1602761806639423,-0.06678770520278288,0.2810868579455813,1
-0.7991426944202976,-1.0560293535096126,-1.3364035326572221,0.32173225350274637,-1.943968735527234,-0.805493418171282,-0.4290388598838456,1
0.10485655325744586,0.42539987853965394,0.5080702729648686,-0.3999074148884014,0.8737253420730731,0.17155898937057723,-1.2670642777956485,0
-1.415689846067434,-1.40106712040822,-1.6630191914139079,-0.5966737663213487,-1.5391717058791994,-1.309796708107824,-0.420000464259937,1
0.794857258618641,1.195629129621379,1.5662040415877034,-0.39240594080622354,1.6443059307942105,0.8178560547976317,1.8886123391332708,0
-0.24448160771335198,0.440780678466571,1.0972996915670912,-1.8717279026592935,2.1327644556290326,-0.2386452509353475,0.9818085717259645,0
-2.0871825693904413,-2.2210800623706817,-1.814587182168737,-2.131940714198657,-0.25833203178961683,-2.1025952879298515,0.9699694921533947,1
-1.2404423911433418,-1.261662697368553,-1.4211004476724007,-0.5476489001612682,-1.204503028036209,-1.1638586610759085,0.8241773476873518,1
1.1233739397964773,1.3293471879965713,1.2649735838326541,0.5657767355487571,0.8873209024683277,1.2455277833583416,0.34475748805027373,0
-0.714700026371065,-0.7604384217290322,-0.6727288645618829,-0.6100275395315966,-0.1482369313852659,-0.758725627037502,-0.433063637863497,1
-0.02990469095811026,-0.023967418847102635,0.17407735328898366,-0.32568652327467773,0.5263235934759345,-0.0758031830117043,0.823850305551788,1
-1.1542645997780292,-1.2913025846318305,-1.0516989409532493,-1.0427929652117462,-0.24339450560410186,-1.1942858986810183,0.3350889192547715,1
-1.2115236692086733,-0.4854102258596389,-0.01838054592669741,-2.426461443280081,1.730115138672829,-1.1430103686427777,-1.350908162649249,1
-1.003887245717752,-1.2043433549838782,-1.0132835123566397,-0.7602601610398418,-0.43853562404017093,-1.0196110161331657,-0.4874073964982881,1
-1.0270222232654869,-0.9727114149616458,-1.0989832887534174,-0.5570521375819352,-0.7316402451656314,-0.9762240291777313,0.45801279665667005,1
-0.3167784125500237,-0.26470472402895906,-0.28123652598429555,-0.23486830284809684,-0.002419439299657832,-0.3073882692283733,1.5751347389374009,1
-0.9952116291373513,-0.8823331848185456,-0.9495360317977297,-0.7292051542257375,-0.38448532748551845,-0.9091714129738783,-0.264778090667942,1
0.6120909359915347,0.8407575683503775,1.1865752656268418,-0.39138756858982954,1.3905949565986355,0.5518994594344497,-0.7406729914382115,0
1.661262167781315,1.720414499445779,1.5032712225333937,1.287631571822894,0.6396047987057998,1.6585493604795543,-1.252503960830934,0
1.1349414285703447,1.4183523461728773,1.3030692468975147,0.6364587168881877,0.8746389001797709,1.1660788851672217,-0.42556095189031395,0
-1.763292883722152,-1.610370824138546,-1.422778563242305,-1.8610724148885462,0.0026930815334471896,-1.7070411990634242,0.8114743832283868,1
1.5178253069853582,1.4442945147210955,1.1909378433311564,1.3587879916620906,0.3269239324369294,1.5672676476642249,-0.4895617094337359,0
0.4027193891845334,0.5522542870086029,0.5713193723680248,0.05022513277605277,0.6338255506830279,0.4527292035363141,0.4384442613282384,0
-0.8321100374258199,-0.7768827967037027,-0.7519775673970979,-0.6031969615814788,-0.24784881065847195,-0.8663478933815015,-0.723708451981628,1
1.2083949822844033,1.2747731345816187,1.244549540699675,0.7136652299342242,0.7808743602167867,1.2359488381863626,-1.0265502408395497,0
-1.5464024692121368,-1.688646185812196,-1.570308098303206,-1.1286115393633533,-0.8637884112945802,-1.5464530005920114,0.7286463344420919,1
1.4761823473994353,1.9948254114048203,2.340383404127379,-0.22882221898068675,2.0138685563210843,1.494580357829796,-1.1588125595982208,0
0.18235872804235798,0.18407521318271342,0.36874747235512173,-0.03299271652896288,0.5061515495672904,0.13042587186737323,1.979190669471796,1
-0.20515214588220254,-0.14631103796561162,0.09302768218637784,-0.5596582082144396,0.6130350109133311,-0.2082180133302377,1.3547631036985535,0
1.4235502734783383,1.3497423509902666,1.4350853615419337,0.7877965796339105,0.8871705342085252,1.4235834700845398,1.2393272570798008,0
-1.8032007199919946,-1.9131622615880826,-1.6441033611840963,-1.6822732499086186,-0.4446212828564919,-1.8349482904774967,0.4983415656612837,1
-0.24043298664249838,-0.26391986720111527,-0.4877850196945157,0.2006087727363355,-0.5942603984505308,-0.27414369480797557,-0.7497561239580228,1
-0.6643814502047415,0.121516652234827,0.5203172057014046,-1.9300397353964367,1.8097081794341656,-0.5896854181202253,0.4900953216251677,0
0.2835742548136984,0.5732658789487871,0.720434665651786,-0.3350977793742139,1.0073658422520848,0.3045372870521682,-1.492461871891416,0
-0.5897711476132962,-0.7085532296687312,-1.0134943659225364,0.2432828452319746,-1.3513163552008514,-0.5339021491775241,-0.4082161488185582,1
-0.9350606875132405,-1.2404826775470108,-1.3301075497350379,-0.06037784131390981,-1.5445197090814207,-0.9869299090758256,-0.40927363647860077,1
-0.5030149818092902,0.01984862425765402,-0.19090145632070094,-0.4880794712881318,0.2846420800641413,-0.3642984728971898,-0.17595838313386397,0
-1.936805215330164,-1.7708159078897985,-1.5610279275165766,-2.0208031615174114,-0.0293353578033578,-1.8822795489743342,-1.1140725783924523,1
2.0672810237440635,1.9921083362426335,1.6995750210873684,1.6661840461145645,0.5694083556133002,2.099180838390589,-1.2225657215625956,0
-0.5417660692017462,-0.46145670326083604,-0.37151496142564205,-0.5948602084504213,0.17619535624360508,-0.5581312457890004,-0.9517532361935633,1
-0.6875164277524763,-0.24341270394113568,-0.5082900933300948,-0.4684657827739606,-0.07261588239215752,-0.5322117470883513,-1.210199826474483,1
0.583172214056866,0.7667963543382741,0.7086983122111782,0.272759508755316,0.6084275004621865,0.5716208171414654,0.4642204266260519,0
-1.059411191832316,-1.0211776065267972,-1.0504643149083097,-0.6879062851561738,-0.550032270111311,-1.04665744955993,1.0854084240753128,1
-0.8309532885484331,-1.0009508714144584,-0.9269476900792651,-0.4469383029029965,-0.6002949888012602,-0.8764903059165381,-0.17540534254141282,1
0.9955531888452417,0.7601011323133887,0.2866278500999531,1.7720479809928062,-0.9249741073471568,1.0770510418041226,0.2775410732824043,0
-0.14789307645155852,-0.5009585987040477,-0.4934859076352662,0.38836079267377416,-0.760176168883373,-0.22399509949585017,-0.0026052254886520638,1
0.040078616123787984,0.2104935966035993,0.11104346393035827,0.042916106986736736,0.2026970527486184,0.10901411207118486,1.6031932572520387,1
0.8440190859075777,1.0214293872139706,0.9945625985275803,0.5197682290899907,0.6953602145838078,0.8781470626447937,1.2956741487949206,0
-0.3289242757625846,-0.15505218851885233,0.17364257672128786,-1.0064389481115497,0.9861241977029963,-0.36711580971247776,-0.5769776040274219,1
-1.2699394875167038,-0.9905852895181859,-0.6933925140197462,-1.7649939411237412,0.7251473157085465,-1.2348555488211648,0.39363563212703306,1
1.3477832220095063,1.4860090566462878,1.6199438194280684,0.44227304360465886,1.2241798500577927,1.3649828643265505,-0.8263318058790333,0
-1.044373456426288,-1.2855033647372067,-1.2026256580531205,-0.5217726234502175,-0.9079002170177306,-1.065815339903888,0.07347063731951556,1
1.4218151501622582,1.127075562053842,1.0104184381647079,1.3295599071836957,0.1804340388876999,1.3723079400462992,1.284773772710514,0
-2.1461767621371655,-1.7897259986504184,-1.2725793780743497,-2.9834829802715594,1.0699559211084224,-2.1493630790636313,1.6469791084538155,1
-0.32314053137565085,-0.37469326033791395,-0.4788960606892415,0.05535575080589081,-0.4624583630328133,-0.273580227444918,-0.2612485038463849,1
1.4420582555165264,1.3947066105653874,1.3967736171368186,0.9226226461413815,0.7758356049450863,1.4156949270017336,-0.5176587940379448,0
-0.07386114829880668,0.15000832302774034,0.5092874730952714,-0.8460373053506246,1.1578107047476784,-0.1259517783238297,2.025112321790026,0
0.27085001716244417,0.4074986451394433,0.5975323043101642,-0.33619901127225676,0.9077000573763151,0.2628407021859066,0.28852783785545044,0
-1.1265026267207472,-1.126208207384046,-1.0594116507272842,-0.911084828337933,-0.36640425352914874,-1.150898911725584,-0.8960496301884914,1
2.3830734672706457,1.9575096585637852,1.689011431695096,2.235722740820933,0.20683359846153024,2.433316984683739,-0.5012403532416895,0
0.5808587163020926,1.0814102321096233,1.4358608147388243,-0.5744486613887604,1.6584575700370117,0.622896347179706,1.278836878093922,0
2.3454791287555765,2.160902142133205,1.823366104070369,2.003823884368871,0.4659436443249128,2.4102148227983777,-0.06899940696286329,0
-0.6996622909650373,-0.6868414223233138,-0.7567836346263765,-0.22542229914012724,-0.5726272289985742,-0.7074500969992614,1.6406264692356458,1
-1.6406775027191567,-1.6473514311445976,-1.6710281417350699,-1.0561226823853864,-1.0856950799745522,-1.612942149432807,-0.5923832940595373,1
-0.7482457438152806,-0.9907528624356776,-1.4309251782883086,0.5837599593595152,-2.388834650705758,-0.6747689899419212,-0.2880759861979096,1
0.3431468219991159,0.5757871673859454,0.40057851914396625,0.134020326959654,0.4210856715767311,0.35637628445346636,-0.9884066378020407,0
-0.6880948021911698,-0.6210331437255007,-0.36550127831895896,-0.9336413719971168,0.43687433885543775,-0.7221002484387588,1.7680178656214733,1
-0.4370802957982455,-0.5347459156752448,-0.8389607623995186,0.445857393059211,-1.2840336517840447,-0.43811269745773396,-0.6069698361011601,1
-1.6811637134276929,-1.7408109510562697,-1.3909841108739927,-1.7896553879861015,-0.020015362832908303,-1.6867563739933509,1.5651260154678808,1
1.2378920786577654,1.183610047610673,0.98374197689589,1.1257344454528573,0.29206686753375055,1.256233663256436,0.8279221344047163,0
-0.0646071572797127,-0.016879768408295387,0.19759623884372068,-0.5007944230817966,0.6687024755450479,-0.10510348589069893,-1.1269282653581192,1
2.261036460706344,1.826173529515798,1.6919747084620969,1.9736121752825129,0.37407431186277423,2.1904625512059184,-0.2895546177400698,0
1.5293927957592257,0.9382790215834956,0.19799964876524845,2.9013105074695886,-2.004621049828077,1.5802273970145495,0.6632116822524123,0
-0.4816151275776353,-0.4770341448766464,-0.35028758363251467,-0.6108387625438685,0.21086233296930443,-0.5327752144514089,-1.0756343289026193,1
1.975319487991817,1.3938106084351256,1.1196336149333186,2.2124458525099957,-0.32021282640163323,1.893515250874569,-0.18000784353884094,0
0.08345669902579103,-0.1045964960404193,-0.46056661248359515,0.9426599881891418,-1.1982641638231137,0.12986240450431566,0.4581902015886976,1
1.0695851169979935,0.5903831104850187,0.1961568583029706,1.9299183941240041,-1.1682642774250822,1.031410185396458,-0.4264402632925375,0
0.0707324613745368,0.14146381416339454,0.36179453245489784,-0.2803542587338842,0.6676782690962405,0.05266737576542597,1.2831763569964745,0
-0.36015649545202677,-0.6310062972078513,-0.3654585848283468,-0.3446533716933965,-0.01001161785092811,-0.43585882800550363,1.7458437917696108,1
-0.17391992619276037,0.15692840054905588,0.14196400668464454,-0.42069049407100406,0.5622332361976938,-0.09270720390343197,-1.2543173477665723,1
1.0979254644939689,0.9954863637018877,0.9183425196388797,0.8466710563383817,0.4174683219306662,1.073670237625777,1.5393691333148527,0
-0.6747921901012222,-0.7509970557705584,-0.945209177218216,-0.167639699208354,-0.8729580380052325,-0.6550476322349057,0.36681277773025694,1
-0.6632247013273547,-0.8876279760329646,-1.1329010888080515,0.28733078470721085,-1.576968044690867,-0.6573015016871361,-0.41102994530567366,1
-0.4983879862997431,-0.7780600819454685,-0.5252106563454307,-0.378242281030182,-0.16411071277329173,-0.5564408436998276,-0.06556932116839992,1
-0.7193270218806119,-0.8441479337270561,-0.7753404910167279,-0.3430055331857668,-0.49554221732517606,-0.7350599977890833,1.79876214034185,1
0.5658209808960649,0.4163791548026404,0.24805384568105768,0.7668918838217911,-0.18826325986109588,0.5440109163516434,-0.6094673890137916,0
-0.17160642843798687,-0.02161455829130076,0.07796036518204356,-0.44666834071439865,0.5200223122493384,-0.2025833396996618,-0.3122616777138064,1
0.7740357788256795,0.5585015079683574,0.5466538616367593,0.7827715408758509,0.10947156881132766,0.7637631879441031,1.2696118216284888,0
0.8769864289131001,0.9549200382470594,0.842208699027135,0.6233602049552774,0.4963293813518578,0.8961780182626365,0.7105803417553546,0
1.7717316855717495,1.2777142102763726,1.1780487656439353,1.7620500248893372,0.04781490802051837,1.682214989727973,1.2185639381004532,0
-1.26242061981369,-1.318169824081712,-1.1896442230188522,-1.0879849028723279,-0.3784365514499025,-1.2951465566683267,0.5286700957800827,1
1.7896612931712441,1.7206949275934182,1.7513204030089844,1.089733250222905,0.9510429989786156,1.760536953192978,0.5560359635340215,0
0.429902987803122,0.5765711692499245,0.43916210781585535,0.4292600642463538,0.25262498927524557,0.48033910432613597,-1.3281509664990698,0
-1.686369083375933,-1.4071749822580195,-1.1178973763917754,-2.0750348231565874,0.5282783808532981,-1.6439328544009741,0.5985444992251999,1
-1.8801245203382133,-1.5535832692777478,-1.365743544963011,-2.05693933784166,0.23756262906272918,-1.8056479875985023,0.18469041716234344,1
1.2882106548240888,1.217285364315589,1.2892653086971029,0.7449808438115815,0.7977581623687388,1.231441099281902,-0.8406368140067862,0
-0.7979859455429108,-0.6985800761863806,-0.817786533645724,-0.34625710746724536,-0.5466787742041355,-0.7333695956999106,-0.6349666483524837,1
-0.5255715849183317,-0.7040150814746192,-0.6386873405140367,-0.19039002760687782,-0.45400369484044206,-0.5784160708590736,-0.9051250494503884,1
-1.16467533967451,-0.8957809114472548,-0.6807256167428691,-1.5148405622258447,0.551471975642773,-1.1723106715217724,-0.42149143701475994,1
0.553675117683504,0.7530972683333274,0.8659549927665787,-0.038525604948741334,0.9397682166307918,0.5203452871032248,-1.4589045720097154,0
0.9111105207960091,1.292057939035342,1.3882453745624568,0.06731026455345561,1.2720366765909867,0.946326613574762,-0.5123227622128722,0
0.5808587163020926,0.7619222053453139,1.0371558901344116,-0.2629323424439731,1.2082578373411526,0.5395031774471828,1.2909096693812934,0
-1.231188400124248,-1.2143165084662288,-1.4874705283691152,-0.4769615730359248,-1.3774889438164972,-1.1773818777892906,-0.566125821467875,1
-0.985379263679564,-0.9483936777564611,-1.073307074979013,-0.5238360968125696,-0.7267291610579152,-0.9350909116745274,0.3151393489853763,1
-0.4434424146238726,-0.672469479756806,-0.6441651767487132,0.03251320760037068,-0.64967252075429,-0.47642847814565004,0.7755845941534194,1
0.1193159142247802,0.25391721129443245,0.24008497496333212,0.045081150281432655,0.32938089305927626,0.16817818519223168,-0.9500393502850188,1
-0.5596956768012408,-0.8527206563989403,-0.7791175579926023,-0.0861739312362682,-0.7221613705244528,-0.61898572099922,1.9167580172623393,1
-0.28785969061535505,-0.656276464158373,-0.6341487610728995,0.19182564648155676,-0.7738114491963046,-0.3445771151901742,1.2182430665712207,1
-1.0623030640257827,-1.1661581038923887,-1.2401366816852646,-0.4201372052290262,-1.0571761790786744,-1.0477843842860453,0.10426967617108338,1
-0.3537943766263997,-0.40268050245062265,-0.057213325176464304,-0.7162483056195172,0.5814491649449859,-0.4307876217379853,-0.5849916790003192,1
0.6057288171659077,0.8368914217539618,1.1956855337467331,-0.4406690324737258,1.4248987797912396,0.5659861435108895,-1.3826798433238028,0
1.425863771233112,1.4438738724996367,1.3479069962967027,0.9848034914329326,0.6983136741771832,1.4900726189253353,-0.6849362184241083,0
-0.2566274709259128,-0.30588747843027464,-0.06285583630351776,-0.46391250962270814,0.39582096679382306,-0.2944285198780488,-0.05327438805309837,1
-0.5325120781826522,-0.5040407434364828,-0.6517942421329707,-0.07593541476672164,-0.5669330950851215,-0.4364222953685612,1.3084681296972738,1
0.9006997808995284,0.8910166191399173,0.7389679970575109,0.7431325383322207,0.3220866138906231,0.8905433446320606,-0.08134061962565028,0
-0.5579605534851606,-1.181482476204232,-1.5677220925859292,1.1956359420490148,-3.355285502066132,-0.6077163737380682,1.3183804374428658,1
0.5964748261468137,0.36505481903761616,0.2926659294869879,0.7798220034984497,-0.14997042207839972,0.5355589059057797,0.8595758022331821,1
1.1546061594859196,1.0897589542489436,1.0295581913963237,0.9089601537946651,0.4758736237454831,1.1688962219825096,-1.2459083539884659,0
-0.47351788543592804,-0.7661812140085821,-0.7864486402382788,0.12245872847668215,-0.9160456372795754,-0.5074191831138174,-0.6490587705618037,1
2.693082166410294,2.5135046293071506,2.869176265932704,1.1548850160355135,1.6485020563836457,2.5702395539067333,2.053088308244982,0
-1.0073574923499122,-1.1883179123029368,-1.3564703445421964,-0.1994350973713852,-1.4476882240459743,-1.0308803633943175,-0.4849137002146137,1
-0.42724793034045816,-0.2915437496713037,-0.08163748699139196,-0.7387447091871817,0.5741236772695824,-0.4398030995469067,-0.3371145660392852,0
0.39115190041066594,0.3345462884877491,0.2835286511995644,0.40240818160621167,0.11709211873237099,0.35637628445346636,-0.7378993038922502,1
1.0152179197608164,0.9047165601087287,0.7142589215399017,1.1094792469384236,0.0458204007254724,1.0083080235110968,-0.471776479335077,0
1.0956119667391955,1.1039624689340934,1.1758574568909177,0.5320702189218893,0.836907815518576,1.0607104882754526,-0.15351665923237723,0
-1.1658320885518967,-1.4321365072533652,-1.4176544730727276,-0.4646676018828953,-1.280677318739892,-1.1723106715217724,-0.13292920253347423,1
0.07651620576147054,-0.012256978791572734,-0.17326904469653243,0.5448720397366376,-0.4936129641806081,0.08309461337053577,-1.0010849198356802,1
-0.8338451607419,-0.6960305739416854,-0.5355747190162556,-1.034509669939817,0.3377589585532602,-0.8646574912923287,-0.9319479038471645,1
-0.8124453065102452,-0.8884128328608084,-0.8209432380640844,-0.6169489958422325,-0.3201248751553368,-0.8483169377636587,1.0106407298094007,1
1.3801721905763353,1.4692842535239796,1.3517912326469759,0.8706348781391152,0.771367114205835,1.4376701541609795,0.8047013714538911,0
-0.09641775140784827,0.003795822733040642,-0.10349481159503174,0.030715687087181785,-0.01251397266491181,-0.08312825873145295,-1.1791462501117453,1
-1.2462261355302755,-1.4534285273411887,-1.4093370840642623,-0.6894178061230264,-1.0492180098573316,-1.26866359060462,-0.3871273303552295,1
0.38652490490111896,0.2100455955384668,0.27203277537956577,0.40062135266484844,0.1066996859844999,0.3220047753069535,1.482797014468637,1
1.6855538942064368,1.626394123238827,1.5904060229922838,1.1403524970314893,0.7982887069834843,1.738561726033732,1.4885642174111158,0
-0.7777428401886427,-0.5879186833158646,-0.5580837728235774,-0.7185550122409031,0.06918422373358553,-0.7880259299164967,0.6358242173763138,1
1.7474399591466279,1.4267848547709419,1.211979635134472,1.7157648740095768,0.11088162588904864,1.7329270524031561,-0.9365588894282982,0
0.0753594568840838,0.021557697023296442,0.018052684891340747,0.14153115616717934,0.033816474174491636,0.03407295278452554,-0.9374088904504477,0
0.771722281070906,0.6696391157115411,0.34370643316558597,1.1474129437758611,-0.37025992268130725,0.7941904255492129,-0.7561874384069177,0
1.2564000606959533,1.7642023287429989,1.652228811290596,0.42219293526959334,1.2580807997996248,1.2911686397660065,0.8491443922299613,0
-1.1097297679986393,-0.936431023360829,-0.8747143825506157,-1.0393395875120583,-0.033469066379292325,-1.081028958706443,-0.9748428737598464,1
-0.7407268761122668,-0.6341166557478248,-0.5308113452775923,-0.7983275025251002,0.16139968690695541,-0.7536544207699838,-0.8854847808233542,1
0.9498616081884651,1.00997030653468,0.8860435870447241,0.7502397607033249,0.4520076274923868,0.933930331587495,-1.1461635879446557,0
-0.23811948888772486,-0.6914359981324997,-0.9931435116306105,1.0611747254300918,-2.12296938169941,-0.2504780655595569,1.46822435629126,1
-1.2543233776719829,-1.0551607102230245,-0.7984481249883923,-1.5932899704966164,0.4901047028236489,-1.281059872591887,-0.9590268384066934,1
-0.8147588042650187,-0.8899252639375574,-0.8867312932152662,-0.5255387296258057,-0.4801762834560879,-0.8539516113942346,-0.6281689541526624,1
-0.028169567642030137,-0.2889942474266085,-0.4955491359164359,0.6919319373056186,-1.025116531235119,-0.061716498935264576,0.19628498645903183,1
1.336215733235639,0.8386560671708132,0.3756533622860993,2.1546712712570915,-1.1239084779218838,1.368363668504896,1.2761171833533604,0
1.310188883494437,0.9992969376470945,0.7185178150527232,1.6897402517394473,-0.36559566949061656,1.3187785405558283,-0.6701514456540896,0
-0.9628226605705223,-1.1467991571027716,-1.3143623646552165,0.02708055266645778,-1.6069225368972615,-1.0043973973306108,-1.0328673990713138,1
0.2083855777835598,0.6254024303853256,0.5786417416564311,-0.15236277951596572,0.7732367874738796,0.23579426875914236,-1.4318217808212292,0
0.7971707563734144,0.8154036149411099,0.731552399126329,0.614212228811948,0.40219885071880646,0.8020789686320192,-1.2315848340417186,0
0.11411054427653984,-0.16620262724296864,-0.526634353563096,1.0764997571956982,-1.4117019786258278,0.14902029484827367,0.5476308263848721,1
-1.0715570550448767,-1.1248633492247904,-1.171176238792639,-0.615108709041741,-0.7778572065259427,-1.0844097628847884,-0.6075028222230342,1
-0.4006427061605629,-0.5905801858268426,-0.8872540706513734,0.5253118090815947,-1.429695101335901,-0.406558525126509,-0.5178925057527464,1
1.2176489733034972,0.7735480039782332,0.6431794874395899,1.5030507067521837,-0.3094004973811209,1.1497383316385517,0.7654385746930257,0
0.03718674393032111,-0.32608685469894294,-0.43531907620680355,0.6833613060408749,-0.937380907348915,-0.03692393496073067,0.8108881756269045,1
-0.6400897237796197,-1.0014270862871262,-1.4069776152359652,0.8027901726729163,-2.584381479729582,-0.621803057814508,-0.010458864696933141,1
0.9232563840085699,0.8800628221046942,1.010611865816071,0.4424227256102181,0.7575899770440382,0.8477198250396839,-1.4866167650440034,0
0.6103558126754547,0.9375505923707256,1.3980735903612718,-0.5635766692885436,1.6283385238859387,0.5502090573452769,1.847755983287323,0
-1.3358741735277486,-1.439756800179914,-1.683132181972405,-0.26443049894604354,-1.923983942659092,-1.263028916974044,-0.3222287495905898,1
-0.33123777351735806,-0.16457734093607204,-0.1289453597761848,-0.47319813975329283,0.3366184294883833,-0.324292290120101,-0.14309681911602787,1
0.948126484872385,1.0343718301986105,1.076439129274959,0.4776073520419832,0.7898765958457833,0.9378746031288981,-1.293846251925479,0
-0.0032994667782150597,-0.354690525758139,-0.6699912533881349,1.0838542221652732,-1.6299600891529844,-0.008187099444793632,-0.52628915831819,1
0.25581228175641646,0.06716659935244138,-0.38630346379739394,1.2369441662439233,-1.356647335581209,0.29608527660630435,-0.4545373478967464,1
1.6375488157948868,1.483263767676564,1.5526684624711649,1.0640400666793686,0.8141993711522152,1.6326298617789052,-0.814064640492223,0
1.934833277283281,2.046431030281347,2.141265320375694,0.9110704027837571,1.3238598206184489,1.9104192717662967,-1.6403188555011015,0
-0.9639794094479092,-0.7322545379274286,-0.7071616003910826,-0.9989281189040243,0.12492261678973496,-0.9238215644133756,1.2458310761530897,1
-0.09294750477568801,0.18152571093801662,-0.01859052819686551,0.037526218340126476,0.07282994474942346,-0.03467006550850031,0.9073686909214076,1
-0.7436187483057337,-1.080683091513647,-1.3620292112794694,0.43865795588110795,-2.1103327736024906,-0.7474562797763503,0.4283360368316244,1
-0.2994271793892225,-0.2612865784976742,-0.3670791948802758,-0.02231049982865148,-0.2662845267370049,-0.30231706296085503,-0.7717551068552321,0
0.2662230216528972,0.5008179509772975,0.7899588368796756,-0.45689616561211954,1.1372130902924438,0.233540399306912,1.5687481613844088,0
